assay_chembl_id	document_chembl_id
CHEMBL3430454	CHEMBL3430320
CHEMBL4706924	CHEMBL4706475
CHEMBL791520	CHEMBL1132000
CHEMBL3636866	CHEMBL3632552
CHEMBL5056441	CHEMBL5055640
CHEMBL3100170	CHEMBL3098117
CHEMBL3385491	CHEMBL3352375
CHEMBL2429417	CHEMBL2424528
CHEMBL5528606	CHEMBL5528010
CHEMBL4012361	CHEMBL4011607
CHEMBL5155276	CHEMBL5154644
CHEMBL949428	CHEMBL1140918
CHEMBL4151929	CHEMBL4145688
CHEMBL4880831	CHEMBL4507332
CHEMBL3610078	CHEMBL3608214
CHEMBL5130108	CHEMBL5126609
CHEMBL3768879	CHEMBL3763072
CHEMBL1036922	CHEMBL1154736
CHEMBL4260965	CHEMBL4257582
CHEMBL2216274	CHEMBL2203133
CHEMBL3436085	CHEMBL3436046
CHEMBL3430537	CHEMBL3430320
CHEMBL2173968	CHEMBL2169805
CHEMBL1817370	CHEMBL1811901
CHEMBL1039122	CHEMBL1155989
CHEMBL4675511	CHEMBL4673226
CHEMBL5731265	CHEMBL5725660
CHEMBL4421204	CHEMBL4420079
CHEMBL4629738	CHEMBL4627393
CHEMBL4186479	CHEMBL4184171
CHEMBL5161391	CHEMBL5154791
CHEMBL4305236	CHEMBL4304744
CHEMBL5510269	CHEMBL5506029
CHEMBL1840136	CHEMBL1833803
CHEMBL3859779	CHEMBL3856281
CHEMBL2013362	CHEMBL2010700
CHEMBL1764797	CHEMBL1759849
CHEMBL3638143	CHEMBL3638030
CHEMBL3611634	CHEMBL3608254
CHEMBL950337	CHEMBL1144031
CHEMBL3888300	CHEMBL3886644
CHEMBL4833086	CHEMBL4831524
CHEMBL5379185	CHEMBL5375990
CHEMBL1771845	CHEMBL1770133
CHEMBL5375554	CHEMBL5370674
CHEMBL1803823	CHEMBL1800027
CHEMBL984535	CHEMBL1142499
CHEMBL1174019	CHEMBL1177831
CHEMBL4235078	CHEMBL4229492
CHEMBL3430379	CHEMBL3430320
CHEMBL820994	CHEMBL1137936
CHEMBL4015829	CHEMBL4014323
CHEMBL937361	CHEMBL1147066
CHEMBL5546325	CHEMBL5543124
CHEMBL2188237	CHEMBL2176973
CHEMBL2317752	CHEMBL2311339
CHEMBL3801065	CHEMBL3797102
CHEMBL3592068	CHEMBL3588826
CHEMBL2427694	CHEMBL2424560
CHEMBL4184989	CHEMBL4184118
CHEMBL3584390	CHEMBL3580590
CHEMBL4223041	CHEMBL4219187
CHEMBL895478	CHEMBL1148818
CHEMBL4313394	CHEMBL4311959
CHEMBL1120514	CHEMBL1155538
CHEMBL1038976	CHEMBL1156101
CHEMBL3424851	CHEMBL3421558
CHEMBL5163389	CHEMBL5154827
CHEMBL3227002	CHEMBL3217445
CHEMBL854888	CHEMBL1137586
CHEMBL5100478	CHEMBL5096242
CHEMBL1943689	CHEMBL1938371
CHEMBL3430342	CHEMBL3430320
CHEMBL1030736	CHEMBL1153351
CHEMBL5251456	CHEMBL5247650
CHEMBL4195200	CHEMBL4190390
CHEMBL2168498	CHEMBL2163233
CHEMBL5738979	CHEMBL5729563
CHEMBL2013364	CHEMBL2010700
CHEMBL1924735	CHEMBL1921678
CHEMBL5242480	CHEMBL5241094
CHEMBL5731629	CHEMBL5725870
CHEMBL1065725	CHEMBL1156870
CHEMBL1670069	CHEMBL1667819
CHEMBL3638060	CHEMBL3638030
CHEMBL4840058	CHEMBL4837261
CHEMBL4314371	CHEMBL4311986
CHEMBL4769911	CHEMBL4765317
CHEMBL2340120	CHEMBL2331548
CHEMBL766805	CHEMBL1136065
CHEMBL3638136	CHEMBL3638030
CHEMBL3810590	CHEMBL3808345
CHEMBL1106557	CHEMBL1157794
CHEMBL5503990	CHEMBL5500396
CHEMBL4734890	CHEMBL4732108
CHEMBL1763073	CHEMBL1759901
CHEMBL5130043	CHEMBL5126609
CHEMBL4628001	CHEMBL4627279
CHEMBL3880258	CHEMBL3879906
CHEMBL5260116	CHEMBL5257122
CHEMBL5303798	CHEMBL4630908
CHEMBL2173975	CHEMBL2169805
CHEMBL4406698	CHEMBL4402609
CHEMBL5133643	CHEMBL5131436
CHEMBL1685382	CHEMBL1681746
CHEMBL5291756	CHEMBL5291721
CHEMBL3430508	CHEMBL3430320
CHEMBL947755	CHEMBL1141007
CHEMBL923047	CHEMBL1140675
CHEMBL5136071	CHEMBL5131537
CHEMBL2182408	CHEMBL2177097
CHEMBL921541	CHEMBL1147066
CHEMBL3372613	CHEMBL3352784
CHEMBL2209447	CHEMBL2203126
CHEMBL934640	CHEMBL1145605
CHEMBL5476581	CHEMBL5465560
CHEMBL4611392	CHEMBL4610040
CHEMBL2217342	CHEMBL2216747
CHEMBL827842	CHEMBL1138723
CHEMBL3880275	CHEMBL3879906
CHEMBL1840125	CHEMBL1833803
CHEMBL937372	CHEMBL1147066
CHEMBL3362684	CHEMBL3351646
CHEMBL4370144	CHEMBL4368909
CHEMBL3370067	CHEMBL3352362
CHEMBL1291445	CHEMBL1287724
CHEMBL3430447	CHEMBL3430320
CHEMBL5521503	CHEMBL5518220
CHEMBL4355247	CHEMBL4354796
CHEMBL4351263	CHEMBL4350955
CHEMBL5166818	CHEMBL5154903
CHEMBL2072927	CHEMBL2069246
CHEMBL5142864	CHEMBL5137107
CHEMBL4372490	CHEMBL4371046
CHEMBL768952	CHEMBL1136064
CHEMBL3587475	CHEMBL3585315
CHEMBL4402251	CHEMBL4400569
CHEMBL3868328	CHEMBL3867477
CHEMBL4181777	CHEMBL4177680
CHEMBL4402272	CHEMBL4400569
CHEMBL4200990	CHEMBL4196174
CHEMBL5144799	CHEMBL5143540
CHEMBL3430339	CHEMBL3430320
CHEMBL3380974	CHEMBL3352465
CHEMBL1062488	CHEMBL1153484
CHEMBL3430408	CHEMBL3430320
CHEMBL1036186	CHEMBL1158476
CHEMBL1219105	CHEMBL1212923
CHEMBL3430534	CHEMBL3430320
CHEMBL1938176	CHEMBL1933032
CHEMBL870286	CHEMBL1138064
CHEMBL5368553	CHEMBL5365483
CHEMBL666481	CHEMBL1128711
CHEMBL1106981	CHEMBL1156278
CHEMBL5151164	CHEMBL5149984
CHEMBL5228308	CHEMBL5226325
CHEMBL3869648	CHEMBL3868612
CHEMBL2188943	CHEMBL2177000
CHEMBL2216925	CHEMBL2216747
CHEMBL5623240	CHEMBL5620414
CHEMBL3430504	CHEMBL3430320
CHEMBL4057949	CHEMBL4052776
CHEMBL5384136	CHEMBL5380842
CHEMBL4119873	CHEMBL4118097
CHEMBL3419127	CHEMBL3414433
CHEMBL4015830	CHEMBL4014323
CHEMBL4723905	CHEMBL4715870
CHEMBL5360427	CHEMBL5357082
CHEMBL2319401	CHEMBL2311468
CHEMBL3428433	CHEMBL3425442
CHEMBL2065232	CHEMBL2062454
CHEMBL4366089	CHEMBL4364272
CHEMBL1646064	CHEMBL1641460
CHEMBL4199666	CHEMBL4196115
CHEMBL4231477	CHEMBL4229360
CHEMBL4037979	CHEMBL4033794
CHEMBL1047209	CHEMBL1156015
CHEMBL1110020	CHEMBL1157885
CHEMBL1211976	CHEMBL1208762
CHEMBL4703517	CHEMBL4699558
CHEMBL5350354	CHEMBL5346946
CHEMBL1246028	CHEMBL1240366
CHEMBL4122310	CHEMBL4118145
CHEMBL3436093	CHEMBL3436046
CHEMBL5133272	CHEMBL5131410
CHEMBL3239685	CHEMBL3232717
CHEMBL4023192	CHEMBL4020824
CHEMBL3638162	CHEMBL3638030
CHEMBL3430698	CHEMBL3430320
CHEMBL5038079	CHEMBL5036355
CHEMBL5724455	CHEMBL5723587
CHEMBL5328741	CHEMBL5325501
CHEMBL3705667	CHEMBL3638878
CHEMBL5735028	CHEMBL5727625
CHEMBL5363737	CHEMBL5360611
CHEMBL5042052	CHEMBL5038664
CHEMBL4818301	CHEMBL4814047
CHEMBL5238525	CHEMBL5236595
CHEMBL3430541	CHEMBL3430320
CHEMBL4373140	CHEMBL4371072
CHEMBL3430456	CHEMBL3430320
CHEMBL5636427	CHEMBL5634117
CHEMBL2340399	CHEMBL2331425
CHEMBL3430471	CHEMBL3430320
CHEMBL2020459	CHEMBL2016510
CHEMBL1104217	CHEMBL1154932
CHEMBL5465572	CHEMBL5465560
CHEMBL5511808	CHEMBL5506063
CHEMBL4013657	CHEMBL4011644
CHEMBL4264708	CHEMBL4261605
CHEMBL4042408	CHEMBL4041516
CHEMBL3430640	CHEMBL3430321
CHEMBL2344005	CHEMBL2331553
CHEMBL1104518	CHEMBL1156338
CHEMBL4480014	CHEMBL4477259
CHEMBL3858908	CHEMBL3856250
CHEMBL5038401	CHEMBL5036375
CHEMBL4679820	CHEMBL4673395
CHEMBL5255855	CHEMBL5252622
CHEMBL5130606	CHEMBL5126626
CHEMBL1685790	CHEMBL1681668
CHEMBL3390017	CHEMBL3351553
CHEMBL993079	CHEMBL1143329
CHEMBL1961077	CHEMBL1955789
CHEMBL4394243	CHEMBL4393662
CHEMBL3638069	CHEMBL3638030
CHEMBL855890	CHEMBL1148680
CHEMBL4378225	CHEMBL4376816
CHEMBL4267134	CHEMBL4265900
CHEMBL1043202	CHEMBL1155197
CHEMBL5035696	CHEMBL5034031
CHEMBL4478742	CHEMBL4477219
CHEMBL5525037	CHEMBL5523716
CHEMBL2417289	CHEMBL2413065
CHEMBL3436089	CHEMBL3436046
CHEMBL3794985	CHEMBL3792299
CHEMBL2168496	CHEMBL2163233
CHEMBL3579945	CHEMBL3576800
CHEMBL2341331	CHEMBL2331109
CHEMBL2443472	CHEMBL2439970
CHEMBL4737841	CHEMBL4732202
CHEMBL5543784	CHEMBL5543072
CHEMBL1810943	CHEMBL1806458
CHEMBL860568	CHEMBL1138163
CHEMBL3742910	CHEMBL3739366
CHEMBL766803	CHEMBL1136065
CHEMBL4180611	CHEMBL4177630
CHEMBL3430642	CHEMBL3430321
CHEMBL3294274	CHEMBL3286258
CHEMBL3123626	CHEMBL3120093
CHEMBL4047405	CHEMBL4043239
CHEMBL4401938	CHEMBL4400551
CHEMBL2214096	CHEMBL2203264
CHEMBL5343262	CHEMBL5338798
CHEMBL5325079	CHEMBL5321293
CHEMBL2014232	CHEMBL2010665
CHEMBL3271187	CHEMBL3259733
CHEMBL3430431	CHEMBL3430320
CHEMBL3436226	CHEMBL3436046
CHEMBL653728	CHEMBL1125160
CHEMBL5367978	CHEMBL5365467
CHEMBL3997717	CHEMBL3994677
CHEMBL3362673	CHEMBL3351646
CHEMBL4681405	CHEMBL4680090
CHEMBL4015638	CHEMBL4014311
CHEMBL3391347	CHEMBL3390844
CHEMBL3430716	CHEMBL3430320
CHEMBL948183	CHEMBL1142271
CHEMBL899629	CHEMBL1137458
CHEMBL3610728	CHEMBL3608263
CHEMBL4769910	CHEMBL4765317
CHEMBL1810637	CHEMBL1806385
CHEMBL4714791	CHEMBL4706729
CHEMBL5361572	CHEMBL5360536
CHEMBL1021966	CHEMBL1138528
CHEMBL4406929	CHEMBL4406790
CHEMBL2168470	CHEMBL2163233
CHEMBL4734891	CHEMBL4732108
CHEMBL4009751	CHEMBL4007444
CHEMBL5055693	CHEMBL5055616
CHEMBL4881706	CHEMBL4507276
CHEMBL3829953	CHEMBL3826911
CHEMBL4882252	CHEMBL4507278
CHEMBL4015502	CHEMBL4014310
CHEMBL1115187	CHEMBL1156971
CHEMBL5392514	CHEMBL5390273
CHEMBL4809418	CHEMBL4808184
CHEMBL4022306	CHEMBL4020782
CHEMBL5133360	CHEMBL5131416
CHEMBL5160401	CHEMBL5154772
CHEMBL5535369	CHEMBL5532680
CHEMBL4396291	CHEMBL4393719
CHEMBL4235818	CHEMBL4229521
CHEMBL940379	CHEMBL1152282
CHEMBL3362132	CHEMBL3351387
CHEMBL4233917	CHEMBL4229447
CHEMBL3430441	CHEMBL3430320
CHEMBL3638170	CHEMBL3638030
CHEMBL5343484	CHEMBL5338805
CHEMBL3383693	CHEMBL3352189
CHEMBL3807184	CHEMBL3804779
CHEMBL3380165	CHEMBL3352004
CHEMBL3807654	CHEMBL3804820
CHEMBL3638091	CHEMBL3638030
CHEMBL1648563	CHEMBL1641472
CHEMBL1686824	CHEMBL1681689
CHEMBL4812957	CHEMBL4811273
CHEMBL4224424	CHEMBL4219264
CHEMBL4039280	CHEMBL4038301
CHEMBL3706371	CHEMBL3639142
CHEMBL5121851	CHEMBL5120772
CHEMBL5387422	CHEMBL5385870
CHEMBL5731991	CHEMBL5726069
CHEMBL4136264	CHEMBL4130560
CHEMBL1686924	CHEMBL1681724
CHEMBL4221872	CHEMBL4219124
CHEMBL3811493	CHEMBL3808345
CHEMBL5136758	CHEMBL5131569
CHEMBL3758047	CHEMBL3751831
CHEMBL5039672	CHEMBL5038588
CHEMBL3883129	CHEMBL3882737
CHEMBL4431163	CHEMBL4428134
CHEMBL4058760	CHEMBL4052817
CHEMBL4813164	CHEMBL4811281
CHEMBL2352554	CHEMBL2346597
CHEMBL4027423	CHEMBL4024771
CHEMBL3580169	CHEMBL3576790
CHEMBL3367865	CHEMBL3351482
CHEMBL3374659	CHEMBL3351611
CHEMBL5034690	CHEMBL5034007
CHEMBL3868329	CHEMBL3867477
CHEMBL3864496	CHEMBL3864137
CHEMBL4728777	CHEMBL4725355
CHEMBL1120664	CHEMBL1158622
CHEMBL5036958	CHEMBL5036319
CHEMBL5042359	CHEMBL5038674
CHEMBL4260925	CHEMBL4257581
CHEMBL3382404	CHEMBL3351839
CHEMBL5389101	CHEMBL5385916
CHEMBL3436133	CHEMBL3436046
CHEMBL653731	CHEMBL1124111
CHEMBL867368	CHEMBL1145325
CHEMBL4051672	CHEMBL4049438
CHEMBL3579575	CHEMBL3576831
CHEMBL4049285	CHEMBL4043307
CHEMBL5365873	CHEMBL5365408
CHEMBL916132	CHEMBL1139865
CHEMBL5538734	CHEMBL5537140
CHEMBL2060325	CHEMBL2057167
CHEMBL4026835	CHEMBL4024756
CHEMBL3370084	CHEMBL3352617
CHEMBL3366645	CHEMBL3352071
CHEMBL3430355	CHEMBL3430320
CHEMBL3430626	CHEMBL3430321
CHEMBL5291755	CHEMBL5291721
CHEMBL3859635	CHEMBL3856275
CHEMBL2032625	CHEMBL2029277
CHEMBL1069754	CHEMBL1158513
CHEMBL1833187	CHEMBL1828609
CHEMBL5119235	CHEMBL5113516
CHEMBL4004728	CHEMBL4002647
CHEMBL4352779	CHEMBL4350970
CHEMBL4481699	CHEMBL4480421
CHEMBL841101	CHEMBL1124627
CHEMBL3880255	CHEMBL3879906
CHEMBL5149776	CHEMBL5143744
CHEMBL4630255	CHEMBL4627405
CHEMBL5038533	CHEMBL5036382
CHEMBL3395555	CHEMBL3393023
CHEMBL4775409	CHEMBL4765473
CHEMBL854893	CHEMBL1137589
CHEMBL908975	CHEMBL1137352
CHEMBL4820822	CHEMBL4819034
CHEMBL5531383	CHEMBL5528073
CHEMBL906594	CHEMBL1143739
CHEMBL3880652	CHEMBL3880390
CHEMBL5734464	CHEMBL5727342
CHEMBL5481994	CHEMBL5465560
CHEMBL4414860	CHEMBL4414548
CHEMBL4184689	CHEMBL4184096
CHEMBL5125245	CHEMBL5120921
CHEMBL4809369	CHEMBL4808184
CHEMBL5121854	CHEMBL5120772
CHEMBL3295453	CHEMBL3286150
CHEMBL3871239	CHEMBL3870365
CHEMBL5521593	CHEMBL5518223
CHEMBL5731003	CHEMBL5725535
CHEMBL3436155	CHEMBL3436046
CHEMBL4429410	CHEMBL4428066
CHEMBL3638056	CHEMBL3638030
CHEMBL875187	CHEMBL1142766
CHEMBL2395381	CHEMBL2390935
CHEMBL4015501	CHEMBL4014310
CHEMBL4022938	CHEMBL4020821
CHEMBL3883135	CHEMBL3882737
CHEMBL3880278	CHEMBL3879906
CHEMBL1041067	CHEMBL1155963
CHEMBL4606283	CHEMBL4602727
CHEMBL5265321	CHEMBL5260850
CHEMBL3436147	CHEMBL3436046
CHEMBL5167771	CHEMBL5154926
CHEMBL3578413	CHEMBL3576859
CHEMBL1820160	CHEMBL1817669
CHEMBL659151	CHEMBL1132542
CHEMBL4887696	CHEMBL4800723
CHEMBL3430624	CHEMBL3430321
CHEMBL2215011	CHEMBL2203205
CHEMBL4704182	CHEMBL4699583
CHEMBL5249266	CHEMBL5247596
CHEMBL2211566	CHEMBL2203264
CHEMBL3096350	CHEMBL3091288
CHEMBL5043022	CHEMBL5042480
CHEMBL4050158	CHEMBL4049398
CHEMBL4036826	CHEMBL4033760
CHEMBL5036235	CHEMBL5034046
CHEMBL3430498	CHEMBL3430320
CHEMBL5509930	CHEMBL5506022
CHEMBL5739275	CHEMBL5729696
CHEMBL1816269	CHEMBL1811851
CHEMBL5232746	CHEMBL5230160
CHEMBL5032997	CHEMBL5032502
CHEMBL841102	CHEMBL1124627
CHEMBL3638165	CHEMBL3638030
CHEMBL5151023	CHEMBL5149982
CHEMBL4325511	CHEMBL4321877
CHEMBL5258220	CHEMBL5257040
CHEMBL4013831	CHEMBL4011651
CHEMBL4480013	CHEMBL4477259
CHEMBL990785	CHEMBL1144162
CHEMBL4270327	CHEMBL4266057
CHEMBL5586363	CHEMBL5584296
CHEMBL3430482	CHEMBL3430320
CHEMBL4830030	CHEMBL4828735
CHEMBL3606549	CHEMBL3603800
CHEMBL3887158	CHEMBL3886193
CHEMBL1633013	CHEMBL1629455
CHEMBL3789145	CHEMBL3784972
CHEMBL4015639	CHEMBL4014311
CHEMBL1175788	CHEMBL1177792
CHEMBL3638074	CHEMBL3638030
CHEMBL4201699	CHEMBL4196201
CHEMBL3296720	CHEMBL3286148
CHEMBL3430617	CHEMBL3430321
CHEMBL4769918	CHEMBL4765317
CHEMBL4223976	CHEMBL4219241
CHEMBL1024607	CHEMBL1158452
CHEMBL3638097	CHEMBL3638030
CHEMBL3430490	CHEMBL3430320
CHEMBL829576	CHEMBL1138723
CHEMBL1639762	CHEMBL1629713
CHEMBL5540457	CHEMBL5537178
CHEMBL4199971	CHEMBL4196128
CHEMBL3611882	CHEMBL3608233
CHEMBL4132515	CHEMBL4130376
CHEMBL1039578	CHEMBL1154688
CHEMBL2396050	CHEMBL2390918
CHEMBL3239967	CHEMBL3232847
CHEMBL4189946	CHEMBL4184335
CHEMBL4310146	CHEMBL4308849
CHEMBL4375127	CHEMBL4373699
CHEMBL4341372	CHEMBL4340527
CHEMBL5133258	CHEMBL5131410
CHEMBL4312668	CHEMBL4311943
CHEMBL4769908	CHEMBL4765317
CHEMBL2032908	CHEMBL2029200
CHEMBL4882199	CHEMBL4507277
CHEMBL2045044	CHEMBL2040831
CHEMBL5100299	CHEMBL5096238
CHEMBL941016	CHEMBL1139825
CHEMBL5356182	CHEMBL5352488
CHEMBL3858672	CHEMBL3856239
CHEMBL1121078	CHEMBL1158565
CHEMBL3378789	CHEMBL3352578
CHEMBL3227234	CHEMBL3217433
CHEMBL5611731	CHEMBL5608258
CHEMBL4624053	CHEMBL4622874
CHEMBL3638081	CHEMBL3638030
CHEMBL1671071	CHEMBL1667772
CHEMBL4003819	CHEMBL4002602
CHEMBL2167609	CHEMBL2163325
CHEMBL1101904	CHEMBL1155369
CHEMBL3297246	CHEMBL3286108
CHEMBL5304972	CHEMBL5303768
CHEMBL4841563	CHEMBL4840347
CHEMBL1944138	CHEMBL1938301
CHEMBL4614017	CHEMBL4613215
CHEMBL1810638	CHEMBL1806385
CHEMBL4707416	CHEMBL4706479
CHEMBL2187791	CHEMBL2176883
CHEMBL5223301	CHEMBL5223066
CHEMBL2060290	CHEMBL2057108
CHEMBL5737885	CHEMBL5728998
CHEMBL3430473	CHEMBL3430320
CHEMBL3607542	CHEMBL3603744
CHEMBL4676423	CHEMBL4673253
CHEMBL3419126	CHEMBL3414433
CHEMBL1073464	CHEMBL1157614
CHEMBL993590	CHEMBL1155858
CHEMBL4679707	CHEMBL4673392
CHEMBL5577749	CHEMBL5576108
CHEMBL5166941	CHEMBL5154906
CHEMBL4735502	CHEMBL4732120
CHEMBL5164181	CHEMBL5154849
CHEMBL5325638	CHEMBL5325394
CHEMBL832278	CHEMBL1142050
CHEMBL3411230	CHEMBL3407416
CHEMBL4019551	CHEMBL4017511
CHEMBL5151163	CHEMBL5149984
CHEMBL3430381	CHEMBL3430320
CHEMBL1820401	CHEMBL1817582
CHEMBL2051144	CHEMBL2046373
CHEMBL3225271	CHEMBL3217541
CHEMBL5335729	CHEMBL5331147
CHEMBL3624320	CHEMBL3621135
CHEMBL4815572	CHEMBL4813953
CHEMBL4622580	CHEMBL4619817
CHEMBL656260	CHEMBL1127038
CHEMBL3815826	CHEMBL3813624
CHEMBL4629737	CHEMBL4627393
CHEMBL5148609	CHEMBL5143717
CHEMBL3226254	CHEMBL3217622
CHEMBL1663293	CHEMBL1649335
CHEMBL3866778	CHEMBL3865819
CHEMBL2423441	CHEMBL2417539
CHEMBL5048947	CHEMBL5046279
CHEMBL937367	CHEMBL1147066
CHEMBL5132815	CHEMBL5131397
CHEMBL3430693	CHEMBL3430320
CHEMBL854890	CHEMBL1137588
CHEMBL975423	CHEMBL1155900
CHEMBL3436120	CHEMBL3436046
CHEMBL3430438	CHEMBL3430320
CHEMBL3106563	CHEMBL3102800
CHEMBL1767985	CHEMBL1764953
CHEMBL3242073	CHEMBL3232919
CHEMBL3430401	CHEMBL3430320
CHEMBL5168853	CHEMBL5154944
CHEMBL3430522	CHEMBL3430320
CHEMBL4260386	CHEMBL4257564
CHEMBL4667950	CHEMBL4665665
CHEMBL1103407	CHEMBL1156272
CHEMBL3430495	CHEMBL3430320
CHEMBL3430526	CHEMBL3430320
CHEMBL3815836	CHEMBL3813624
CHEMBL1110809	CHEMBL1156340
CHEMBL1648607	CHEMBL1641370
CHEMBL2072752	CHEMBL2069242
CHEMBL4196966	CHEMBL4196017
CHEMBL5548973	CHEMBL5543164
CHEMBL5036402	CHEMBL5036301
CHEMBL5130458	CHEMBL5126622
CHEMBL5119104	CHEMBL5113514
CHEMBL5366268	CHEMBL5365423
CHEMBL4053615	CHEMBL4052609
CHEMBL2160808	CHEMBL2157898
CHEMBL3635628	CHEMBL3632504
CHEMBL2447582	CHEMBL2440066
CHEMBL4845530	CHEMBL4842390
CHEMBL5151165	CHEMBL5149984
CHEMBL2156333	CHEMBL2150994
CHEMBL2072739	CHEMBL2069226
CHEMBL4004505	CHEMBL4002640
CHEMBL3372616	CHEMBL3352784
CHEMBL3868264	CHEMBL3867472
CHEMBL5710520	CHEMBL5705903
CHEMBL5682674	CHEMBL5678807
CHEMBL1942962	CHEMBL1938343
CHEMBL944718	CHEMBL1140726
CHEMBL4700474	CHEMBL4699432
CHEMBL5253806	CHEMBL5252536
CHEMBL3430354	CHEMBL3430320
CHEMBL4885622	CHEMBL4630904
CHEMBL4251894	CHEMBL4251546
CHEMBL4375199	CHEMBL4373703
CHEMBL5130514	CHEMBL5126625
CHEMBL4680981	CHEMBL4680079
CHEMBL3430515	CHEMBL3430320
CHEMBL3592072	CHEMBL3588826
CHEMBL1041068	CHEMBL1155963
CHEMBL3436059	CHEMBL3436046
CHEMBL2016219	CHEMBL2010689
CHEMBL2216323	CHEMBL2203263
CHEMBL1011676	CHEMBL1152811
CHEMBL3606931	CHEMBL3603801
CHEMBL5097928	CHEMBL5096186
CHEMBL5043275	CHEMBL5042486
CHEMBL3102518	CHEMBL3098111
CHEMBL4332944	CHEMBL4330121
CHEMBL2320519	CHEMBL2311284
CHEMBL4329871	CHEMBL4325924
CHEMBL1820252	CHEMBL1817657
CHEMBL929965	CHEMBL1141541
CHEMBL4394767	CHEMBL4393676
CHEMBL4882201	CHEMBL4507277
CHEMBL5035879	CHEMBL5034035
CHEMBL5041721	CHEMBL5038653
CHEMBL768686	CHEMBL1145042
CHEMBL5328592	CHEMBL5325498
CHEMBL5381741	CHEMBL5380790
CHEMBL4030949	CHEMBL4028852
CHEMBL766814	CHEMBL1136167
CHEMBL3614588	CHEMBL3612020
CHEMBL4040387	CHEMBL4038320
CHEMBL2021018	CHEMBL2016458
CHEMBL4235817	CHEMBL4229521
CHEMBL4004501	CHEMBL4002640
CHEMBL2149353	CHEMBL2146430
CHEMBL3638142	CHEMBL3638030
CHEMBL2025095	CHEMBL2021885
CHEMBL5104961	CHEMBL5104103
CHEMBL5521376	CHEMBL5518218
CHEMBL1225828	CHEMBL1221355
CHEMBL4047410	CHEMBL4043239
CHEMBL1918922	CHEMBL1914289
CHEMBL4410921	CHEMBL4406913
CHEMBL4670592	CHEMBL4665798
CHEMBL4381397	CHEMBL4376885
CHEMBL3865242	CHEMBL3864170
CHEMBL2173536	CHEMBL2169816
CHEMBL5047834	CHEMBL5046253
CHEMBL2188723	CHEMBL2176874
CHEMBL2445978	CHEMBL2440083
CHEMBL962309	CHEMBL1152152
CHEMBL4673099	CHEMBL4665917
CHEMBL4375191	CHEMBL4373703
CHEMBL4144963	CHEMBL4138301
CHEMBL4722405	CHEMBL4715832
CHEMBL5225675	CHEMBL5223164
CHEMBL3430598	CHEMBL3430321
CHEMBL3430724	CHEMBL3430320
CHEMBL3436150	CHEMBL3436046
CHEMBL5384015	CHEMBL5380836
CHEMBL3268319	CHEMBL3259628
CHEMBL3057170	CHEMBL3045495
CHEMBL3855279	CHEMBL3853329
CHEMBL4810713	CHEMBL4808226
CHEMBL3806692	CHEMBL3804797
CHEMBL3602656	CHEMBL3600352
CHEMBL3638121	CHEMBL3638030
CHEMBL4827861	CHEMBL4825732
CHEMBL855608	CHEMBL1138879
CHEMBL3707668	CHEMBL3638380
CHEMBL5739058	CHEMBL5729596
CHEMBL4769913	CHEMBL4765317
CHEMBL4428776	CHEMBL4428049
CHEMBL903410	CHEMBL1139118
CHEMBL2319031	CHEMBL2311449
CHEMBL1011722	CHEMBL1139268
CHEMBL768699	CHEMBL1134475
CHEMBL950430	CHEMBL1152277
CHEMBL1831776	CHEMBL1828519
CHEMBL1007876	CHEMBL1140923
CHEMBL4424856	CHEMBL4422686
CHEMBL3096515	CHEMBL3091311
CHEMBL3430415	CHEMBL3430320
CHEMBL2026855	CHEMBL2021786
CHEMBL5341349	CHEMBL5338759
CHEMBL3430500	CHEMBL3430320
CHEMBL4734905	CHEMBL4732108
CHEMBL1102324	CHEMBL1154954
CHEMBL4834166	CHEMBL4831556
CHEMBL4231478	CHEMBL4229360
CHEMBL4731940	CHEMBL4725494
CHEMBL1063374	CHEMBL1153484
CHEMBL1065722	CHEMBL1156870
CHEMBL4260509	CHEMBL4257570
CHEMBL4427519	CHEMBL4425169
CHEMBL5374430	CHEMBL5370643
CHEMBL5481124	CHEMBL5465560
CHEMBL2032591	CHEMBL2029200
CHEMBL4157558	CHEMBL4152349
CHEMBL3372614	CHEMBL3352784
CHEMBL5579616	CHEMBL5576159
CHEMBL2050026	CHEMBL2046302
CHEMBL1693505	CHEMBL1687897
CHEMBL5363739	CHEMBL5360611
CHEMBL3795100	CHEMBL3792331
CHEMBL3736641	CHEMBL3734698
CHEMBL3611375	CHEMBL3608217
CHEMBL930532	CHEMBL1142297
CHEMBL5374437	CHEMBL5370643
CHEMBL691014	CHEMBL1135758
CHEMBL4180171	CHEMBL4177611
CHEMBL1670716	CHEMBL1667846
CHEMBL3591516	CHEMBL3588758
CHEMBL5146707	CHEMBL5143623
CHEMBL5374438	CHEMBL5370643
CHEMBL3430702	CHEMBL3430320
CHEMBL2167265	CHEMBL2163188
CHEMBL4375410	CHEMBL4373707
CHEMBL3430414	CHEMBL3430320
CHEMBL2071956	CHEMBL2069205
CHEMBL4131395	CHEMBL4130359
CHEMBL4818897	CHEMBL4814074
CHEMBL4739475	CHEMBL4732263
CHEMBL2217337	CHEMBL2216747
CHEMBL869626	CHEMBL1146124
CHEMBL5548880	CHEMBL5543162
CHEMBL5133948	CHEMBL5131455
CHEMBL1119163	CHEMBL1155506
CHEMBL4817115	CHEMBL4813994
CHEMBL5359173	CHEMBL5357013
